,age,ecode,inpatient,sex,high_income,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N21,N22,N23,N24,N25,N26,N27,N28,N3,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N4,N40,N41,N42,N43,N44,N45,N46,N47,N48,N5,N51,N52,N53,N54,N6,N7,N8,N9,N99
3330,60,inj_trans_road_pedal,0,2,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0
3331,60,inj_trans_road_pedal,0,2,1,0,0,0,0,0,0.166666667,0,0.166666667,0,0.333333333,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,60,inj_trans_road_pedal,1,1,0,0,0,0.003945372,0.003034901,0.02185129,0.025189681,0.054324734,0.048558422,0.010925645,0.030955994,0.071016692,0,0.152959029,0.010925645,0.0676783,0.012746586,0.004855842,0.02124431,0.032776935,0.037329287,0.143550835,0.002124431,0,0.00030349,0,0.005766313,0.001820941,0,0,0.003945372,0.001820941,0.006069803,0.00091047,0.095599393,0.002427921,0.026100152,0.019119879,0.004552352,0.001517451,0.010925645,0.015174507,0.04430956,0,0,0,0,0,0.00030349,0.00030349,0.001517451,0.001517451,0
3333,60,inj_trans_road_pedal,1,1,1,0,0,0.000911993,0.000911993,0.008207934,0.034541724,0.07751938,0.01379389,0.004673963,0.029867761,0.093023256,0,0.083675331,0.056771546,0.059849521,0.044915641,0.03499772,0.026561788,0.067259462,0.037847697,0.092111263,0.000113999,0,0,0,0.008891929,0.002279982,0,0,0.000569995,0.003875969,0.002735978,0,0.066689466,0,0.068513452,0.018581851,0.01994984,0.000911993,0.001709986,0.035453716,0.002165983,0,0,0,0,0,0,0,0.000113999,0,0
3334,60,inj_trans_road_pedal,1,2,0,0,0,0.006060606,0.002424242,0.018181818,0.027878788,0.048484848,0.018181818,0.008484848,0.025454545,0.072727273,0,0.187878788,0.012121212,0.167272727,0.002424242,0.008484848,0.018181818,0.043636364,0.020606061,0.090909091,0,0,0.002424242,0.001212121,0.002424242,0,0,0,0.004848485,0.003636364,0.001212121,0.007272727,0.088484848,0.008484848,0.007272727,0.008484848,0.001212121,0.001212121,0.020606061,0.012121212,0.044848485,0,0,0,0,0,0.001212121,0.001212121,0.002424242,0,0
3335,60,inj_trans_road_pedal,1,2,1,0,0,0.000267023,0.001869159,0.003471295,0.024833111,0.073164219,0.008811749,0.004806409,0.029639519,0.086248331,0,0.214419226,0.043257677,0.201335113,0.025634179,0.011748999,0.020293725,0.053671562,0.019225634,0.069425901,0,0,0,0,0.001068091,0.000801068,0.000534045,0,0.000534045,0.002670227,0.002136182,0,0.036048064,0,0.015754339,0.010680908,0.013084112,0,0.002136182,0.021094793,0.001335113,0,0,0,0,0,0,0,0,0,0
3336,60,inj_trans_road_pedest,0,1,0,0,0,0.023529412,0.011764706,0.011764706,0.011764706,0.023529412,0.011764706,0.023529412,0.011764706,0,0,0.176470588,0.035294118,0.023529412,0,0.047058824,0,0.023529412,0,0.152941176,0,0,0,0,0,0,0,0,0,0,0,0,0.047058824,0,0,0.011764706,0.011764706,0,0,0.188235294,0.152941176,0,0,0,0,0,0,0,0,0,0
3337,60,inj_trans_road_pedest,0,1,1,0,0,0,0,0,0.029411765,0.029411765,0.029411765,0,0.205882353,0.029411765,0,0.147058824,0.029411765,0.029411765,0,0.029411765,0,0,0,0.058823529,0.088235294,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0.029411765,0,0,0.147058824,0.029411765,0,0,0,0,0,0,0,0.058823529,0,0
3338,60,inj_trans_road_pedest,0,2,0,0,0,0,0,0,0,0.066666667,0,0,0.044444444,0,0,0.177777778,0,0.066666667,0.022222222,0.044444444,0.155555556,0.044444444,0,0.133333333,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0.022222222,0,0,0,0.044444444,0,0.022222222,0.133333333,0,0,0,0,0,0,0,0,0,0,0
3339,60,inj_trans_road_pedest,0,2,1,0,0,0.08,0.04,0,0.04,0.04,0,0.04,0.12,0.04,0,0.12,0,0.08,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0.08,0.12,0,0,0,0,0,0,0,0,0,0
3340,60,inj_trans_road_pedest,1,1,0,0,0,0.004136861,0.004136861,0.009480307,0.036111351,0.044557442,0.021029044,0.018098768,0.026286305,0.049642334,0.000603292,0.20408515,0.019563906,0.062742394,0.007498061,0.005688184,0.018529691,0.048952857,0.024476429,0.083771438,0.00655003,8.62E-05,0.001809877,0.002068431,0.002154615,0.001378954,0,0,0.003705938,0.002930277,0.004826338,0.012324399,0.084978023,0.016892183,0.026803413,0.023097475,0.004136861,0.001378954,0.043437042,0.013961906,0.046970611,0.000689477,0,0,0,0,0.000430923,0.001809877,0.005688184,0.002499354,0
3341,60,inj_trans_road_pedest,1,1,1,0,0,0.001144165,0.003861556,0.003146453,0.021453089,0.033466819,0.010011442,0.028318078,0.013300915,0.035612128,0.002145309,0.287042334,0.047053776,0.032465675,0.032036613,0.020737986,0.017019451,0.044336384,0.030463387,0.103117849,0.000429062,0,0,0.000572082,0.00471968,0.003146453,0,0,0.00729405,0.001859268,0.002145309,0.001144165,0.06478833,0.000143021,0.038758581,0.026029748,0.02402746,0.000429062,0.003289474,0.04090389,0.012156751,0.000572082,0,0,0,0,0,0.000143021,0.000572082,0.000143021,0
3342,60,inj_trans_road_pedest,1,2,0,0,0,0.004865522,0.005270983,0.007433437,0.044600622,0.055953507,0.009460738,0.01432626,0.024462765,0.054331666,0.000135153,0.210704149,0.018245709,0.125692661,0.004054602,0.003649142,0.014461414,0.047844303,0.023246385,0.047438843,0.004189755,0,0.001621841,0.001216381,0.001081227,0.000675767,0,0,0.002432761,0.002567915,0.004865522,0.013785647,0.070955535,0.01310988,0.010947425,0.017164482,0.003784295,0.002567915,0.066225166,0.01270442,0.042978781,0.001081227,0,0,0,0,0.000270307,0.002027301,0.004865522,0.002703068,0
3343,60,inj_trans_road_pedest,1,2,1,0,0,0.000530223,0.002827854,0.002651113,0.017320608,0.052492047,0.008483563,0.022976317,0.015199717,0.032343584,0.000176741,0.28932485,0.078119477,0.054789678,0.022269353,0.014316013,0.021915871,0.049664192,0.030752916,0.087133263,0.000176741,0,0,0.000176741,0.001767409,0.003181336,0,0,0.005478968,0.002474373,0.00194415,0.000530223,0.053905974,0.000176741,0.027218098,0.017850831,0.039943443,0.000176741,0.002297632,0.031990103,0.006362672,0,0,0,0,0,0,0.000353482,0.000706964,0,0
3344,60,inj_war_execution,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,60,inj_war_execution,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,60,inj_war_execution,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,60,inj_war_execution,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,60,inj_war_execution,1,1,0,0,0,0.01,0,0.01,0.02,0.01,0.02,0,0.05,0,0,0.02,0.01,0,0,0,0.01,0.01,0.01,0.05,0.04,0,0.01,0.01,0,0,0,0,0.01,0,0,0.08,0.17,0.06,0,0.01,0,0,0.33,0.01,0.02,0,0,0,0,0,0,0.01,0.01,0,0
3349,60,inj_war_execution,1,1,1,0,0,0,0.003546099,0.007092199,0.039007092,0.007092199,0.014184397,0.014184397,0.060283688,0.007092199,0,0.035460993,0.014184397,0.053191489,0.028368794,0.014184397,0.007092199,0.014184397,0.010638298,0.039007092,0.021276596,0,0.003546099,0,0.007092199,0.010638298,0,0.003546099,0.010638298,0.028368794,0.039007092,0,0.237588652,0.017730496,0.04964539,0.042553191,0.074468085,0.007092199,0.014184397,0.039007092,0,0,0,0,0,0,0.007092199,0,0.017730496,0,0
3350,60,inj_war_execution,1,2,0,0,0,0,0,0.013513514,0.040540541,0.027027027,0.013513514,0,0.013513514,0.013513514,0,0.027027027,0.013513514,0.027027027,0,0,0,0.013513514,0,0.054054054,0.013513514,0,0,0,0,0,0,0,0,0,0.027027027,0.054054054,0.216216216,0.040540541,0,0.027027027,0,0,0.310810811,0.013513514,0.013513514,0,0,0,0,0,0,0.013513514,0.013513514,0,0
3351,60,inj_war_execution,1,2,1,0,0,0,0,0.01,0.04,0.08,0.02,0,0.08,0.03,0,0.07,0.01,0.22,0.01,0.03,0,0,0.01,0.03,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0.12,0,0.01,0.03,0.07,0.01,0.03,0.04,0,0,0,0,0,0,0,0,0.02,0,0
3352,60,inj_war_terrorism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,60,inj_war_terrorism,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,60,inj_war_terrorism,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,60,inj_war_terrorism,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,60,inj_war_terrorism,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,60,inj_war_terrorism,1,1,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
3358,60,inj_war_terrorism,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,60,inj_war_terrorism,1,2,1,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.416666667,0,0,0,0,0,0,0,0,0,0.083333333,0,0
3360,65,inj_animal_nonven,0,1,0,0,0,0,0,0,0.33164557,0,0,0,0.002531646,0,0,0.002025316,0,0.001518987,0.000506329,0.000506329,0.000506329,0.000506329,0,0.000506329,0.001012658,0,0,0,0,0,0,0,0,0,0.002531646,0,0.629367089,0.007088608,0,0.003037975,0.011139241,0,0,0.00556962,0,0,0,0,0,0,0,0,0,0,0
3361,65,inj_animal_nonven,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,65,inj_animal_nonven,0,2,0,0,0,0,0,0,0.32710728,0.000957854,0.000478927,0,0,0,0,0.001436782,0,0,0,0.000478927,0,0,0,0,0.000478927,0,0,0,0,0,0,0,0,0,0.003831418,0,0.650383142,0.005268199,0,0.000957854,0.005747126,0,0,0.002873563,0,0,0,0,0,0,0,0,0,0,0
3363,65,inj_animal_nonven,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,65,inj_animal_nonven,1,1,0,0,0,0.001283697,0.001925546,0.00449294,0.037869063,0.010911425,0.016688062,0.008985879,0.040436457,0.01283697,0,0.057124519,0.001283697,0.042362003,0.005134788,0.006418485,0.003209243,0.013478819,0.007060334,0.019255456,0.014762516,0.000641849,0,0.001283697,0.000641849,0,0,0,0.005134788,0.000641849,0.017971759,0.007060334,0.294608472,0.241335045,0.019897304,0.017971759,0.007060334,0.001925546,0.024390244,0.021181001,0.017971759,0.002567394,0,0,0,0,0.00449294,0.003209243,0.002567394,0.001925546,0
3365,65,inj_animal_nonven,1,1,1,0,0,0.000243665,0.003654971,0.002192982,0.026559454,0.007066277,0.005360624,0.004873294,0.035818713,0.008528265,0.011939571,0.041423002,0.00877193,0.018762183,0.010477583,0.018274854,0.006335283,0.016812865,0.006091618,0.01291423,0.002436647,0,0,0,0.000730994,0.000243665,0.000243665,0.000974659,0.002192982,0.0082846,0.007553606,0.000974659,0.477339181,0.017300195,0.017787524,0.026315789,0.031676413,0.001218324,0.015594542,0.139619883,0.000243665,0,0,0,0,0,0.002192982,0.000730994,0.000243665,0,0
3366,65,inj_animal_nonven,1,2,0,0,0,0.002152853,0.001076426,0.003229279,0.019375673,0.010764263,0.001076426,0.002152853,0.022604952,0.015069968,0,0.046286329,0.001076426,0.094725511,0.002152853,0.004305705,0.005382131,0.013993541,0.006458558,0.006458558,0.011840689,0,0,0,0,0,0,0,0,0.002152853,0.011840689,0.001076426,0.467168999,0.15285253,0.005382131,0.010764263,0.002152853,0.004305705,0.02583423,0.019375673,0.018299247,0,0,0,0,0,0,0,0.004305705,0.004305705,0
3367,65,inj_animal_nonven,1,2,1,0,0,0,0.002917882,0.000625261,0.019383076,0.014172572,0.001250521,0.004168404,0.033972489,0.01146311,0.008962068,0.088995415,0.007294706,0.034597749,0.005210504,0.004376824,0.001875782,0.03522301,0.000625261,0.007086286,0.001458941,0,0,0.00020842,0,0,0.000625261,0.001042101,0.001875782,0.007503126,0.005002084,0.00020842,0.510212589,0.008545227,0.004168404,0.012713631,0.016465194,0.00041684,0.013338891,0.131929971,0.000833681,0,0,0,0,0,0.00041684,0.00020842,0.000625261,0,0
3368,65,inj_animal_venom,0,1,0,0,0,0,0,0.003333333,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0.98,0,0,0,0,0.003333333,0.006666667,0,0,0,0,0,0,0,0,0,0,0
3369,65,inj_animal_venom,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,65,inj_animal_venom,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978540773,0,0.008583691,0,0,0.008583691,0,0.004291845,0,0,0,0,0,0,0,0,0,0
3371,65,inj_animal_venom,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,65,inj_animal_venom,1,1,0,0,0,0,0.000324359,0.000324359,0.004541031,0.002270516,0,0.000648719,0.003243594,0.002270516,0.000324359,0.004216672,0.001621797,0.007460266,0,0.000324359,0.001621797,0.000973078,0.002270516,0.002594875,0.003567953,0,0.001297438,0.000973078,0,0,0,0,0.000648719,0,0.000648719,0.003243594,0.03730133,0.881933182,0.001297438,0.003567953,0,0.000324359,0.014920532,0.002594875,0.004216672,0,0,0,0,0,0.001297438,0,0.004541031,0.002594875,0
3373,65,inj_animal_venom,1,1,1,0,0,0,0,0,0.00070028,0,0.00210084,0.00070028,0.00070028,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0,0,0,0.009803922,0.011904762,0,0.00070028,0,0,0.023809524,0.754201681,0.00070028,0.00210084,0.007703081,0,0.145658263,0.036414566,0,0,0,0,0,0,0,0,0.00070028,0,0
3374,65,inj_animal_venom,1,2,0,0,0,0.001375516,0.002063274,0.000687758,0.006189821,0.00343879,0,0,0.004126547,0.006189821,0,0.006189821,0.005502063,0.01650619,0,0.000687758,0.004126547,0.006189821,0.00343879,0.001375516,0.001375516,0,0.000687758,0,0,0,0,0,0,0.000687758,0.000687758,0,0.03301238,0.839064649,0.000687758,0.004126547,0,0.002751032,0.026822558,0.006189821,0.00343879,0,0,0,0,0,0,0,0.008940853,0.00343879,0
3375,65,inj_animal_venom,1,2,1,0,0,0,0,0,0.001042753,0.001042753,0,0,0,0,0,0.001042753,0,0.001042753,0,0,0,0,0,0.001042753,0,0,0,0,0,0,0.009384776,0.008342023,0,0,0,0,0.02189781,0.708029197,0.002085506,0,0.00729927,0.004171011,0.190823775,0.042752868,0,0,0,0,0,0,0,0,0,0,0
3376,65,inj_disaster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,65,inj_disaster,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,65,inj_disaster,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3379,65,inj_disaster,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,65,inj_disaster,1,1,0,0,0,0,0,0.012195122,0.036585366,0.048780488,0.012195122,0,0.036585366,0.048780488,0,0.012195122,0,0.048780488,0,0,0.024390244,0,0.012195122,0.085365854,0.048780488,0,0,0,0,0,0,0.012195122,0,0,0,0.036585366,0.146341463,0.158536585,0.012195122,0.012195122,0,0.036585366,0.036585366,0.012195122,0.024390244,0,0,0,0,0,0,0,0.048780488,0.036585366,0
3381,65,inj_disaster,1,1,1,0,0,0,0,0,0,0.044117647,0,0.029411765,0,0.073529412,0.014705882,0.102941176,0.044117647,0.029411765,0,0,0.014705882,0.014705882,0.029411765,0.014705882,0,0,0,0,0.014705882,0,0,0,0.029411765,0,0,0,0.014705882,0.029411765,0.073529412,0.014705882,0.044117647,0.132352941,0.014705882,0.029411765,0.014705882,0,0,0,0,0,0,0,0.176470588,0,0
3382,65,inj_disaster,1,2,0,0,0,0,0,0,0.018181818,0.036363636,0.018181818,0.036363636,0.145454545,0.018181818,0,0.036363636,0.036363636,0.181818182,0,0,0.018181818,0,0,0.018181818,0,0,0,0.018181818,0,0,0,0,0.018181818,0,0,0.018181818,0.072727273,0.127272727,0.018181818,0,0.018181818,0.036363636,0.054545455,0,0.036363636,0,0,0,0,0,0,0,0.018181818,0,0
3383,65,inj_disaster,1,2,1,0,0,0,0,0,0,0.081632653,0.020408163,0.06122449,0,0.12244898,0,0.06122449,0.06122449,0.040816327,0,0.020408163,0.040816327,0.020408163,0.040816327,0,0,0,0,0,0,0,0.020408163,0,0.020408163,0,0,0,0,0.020408163,0.040816327,0.020408163,0.020408163,0.06122449,0.102040816,0.020408163,0,0,0,0,0,0,0,0,0.081632653,0.020408163,0
3384,65,inj_drowning,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,65,inj_drowning,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,65,inj_drowning,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,65,inj_drowning,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,65,inj_drowning,1,1,0,0,0,0.003802281,0.003802281,0,0.019011407,0.030418251,0.003802281,0.011406844,0.019011407,0.133079848,0,0.144486692,0.02661597,0.125475285,0,0,0,0.053231939,0.015209125,0.022813688,0.011406844,0,0.003802281,0,0,0,0.060836502,0.003802281,0,0.019011407,0.007604563,0.030418251,0.049429658,0.072243346,0.011406844,0.011406844,0,0.007604563,0.072243346,0,0.003802281,0,0,0,0,0,0.003802281,0.003802281,0.007604563,0.007604563,0
3389,65,inj_drowning,1,1,1,0,0,0,0,0.003236246,0.006472492,0.003236246,0,0,0.003236246,0.019417476,0,0.01618123,0.006472492,0.012944984,0.003236246,0.006472492,0.003236246,0.006472492,0.012944984,0.029126214,0,0,0,0,0.012944984,0,0.453074434,0,0,0,0,0,0.006472492,0.003236246,0.019417476,0,0.006472492,0.355987055,0.003236246,0.006472492,0,0,0,0,0,0,0,0,0,0,0
3390,65,inj_drowning,1,2,0,0,0,0.013029316,0.006514658,0.003257329,0.03257329,0.06514658,0,0.019543974,0.006514658,0.133550489,0,0.198697068,0.019543974,0.179153094,0,0,0.016286645,0.091205212,0,0.009771987,0,0,0,0,0,0.003257329,0.019543974,0,0,0.013029316,0,0.013029316,0.035830619,0.022801303,0,0.009771987,0,0.006514658,0.061889251,0,0.003257329,0,0,0,0,0,0,0.003257329,0.009771987,0.003257329,0
3391,65,inj_drowning,1,2,1,0,0,0,0,0,0.00621118,0.031055901,0,0,0,0,0,0.037267081,0,0.02484472,0,0.00621118,0.01242236,0.00621118,0,0.01242236,0,0,0.00621118,0,0.00621118,0,0.540372671,0,0,0,0,0.00621118,0.02484472,0,0.00621118,0,0.01242236,0.242236025,0.00621118,0.00621118,0,0,0,0,0,0,0,0,0.00621118,0,0
3392,65,inj_electrocution,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0
3393,65,inj_electrocution,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,65,inj_electrocution,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,65,inj_electrocution,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,65,inj_electrocution,1,1,0,0,0,0,0,0.019379845,0.023255814,0.027131783,0.003875969,0.003875969,0.019379845,0.03875969,0.003875969,0.015503876,0.003875969,0.042635659,0.003875969,0,0.007751938,0.034883721,0.011627907,0.027131783,0.019379845,0,0,0.011627907,0,0,0,0,0.003875969,0.003875969,0.003875969,0.019379845,0.03875969,0.003875969,0.019379845,0.007751938,0,0.054263566,0.073643411,0.003875969,0.023255814,0,0,0,0,0,0.011627907,0,0.290697674,0.124031008,0
3397,65,inj_electrocution,1,1,1,0,0,0,0,0,0.017777778,0.008888889,0.004444444,0,0.008888889,0,0,0.004444444,0,0,0,0.004444444,0.004444444,0.008888889,0.008888889,0.013333333,0.013333333,0,0,0,0,0,0,0.004444444,0,0.013333333,0.004444444,0.004444444,0.022222222,0.004444444,0,0.008888889,0.004444444,0.302222222,0.017777778,0.008888889,0,0,0,0,0,0,0,0,0.48,0.026666667,0
3398,65,inj_electrocution,1,2,0,0,0,0.016129032,0,0.016129032,0.040322581,0.064516129,0,0,0.016129032,0.096774194,0,0.137096774,0.008064516,0.161290323,0.008064516,0.008064516,0,0.032258065,0,0.016129032,0.008064516,0,0,0.008064516,0,0,0,0,0,0,0,0,0.072580645,0,0.008064516,0,0,0.016129032,0.056451613,0.008064516,0.048387097,0,0,0,0,0,0,0,0.112903226,0.040322581,0
3399,65,inj_electrocution,1,2,1,0,0,0,0,0,0,0.095238095,0.015873016,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0.031746032,0,0.015873016,0,0,0.444444444,0.015873016,0.031746032,0,0,0,0,0,0,0,0,0.26984127,0.015873016,0
3400,65,inj_falls,0,1,0,0,0,0.000780572,0,0.014570685,0.198178664,0.033391154,0.00633131,0.01621856,0.016999133,0.030442324,0,0.049436253,0.007545533,0.03859497,0.008933218,0.015611448,0.039549003,0.028794449,0.008239376,0.003469211,0.000260191,0,8.67E-05,0.000260191,0,0,0,0,8.67E-05,0.000173461,0.016305291,0,0.21274935,0.000433651,0.002601908,0.005377277,0.111101474,0,0.000173461,0.132090199,0.001040763,0,0,0,0,0,0,0.000173461,0,0,0
3401,65,inj_falls,0,1,1,0,0,0.003194888,0.003833866,0.053035144,0.061980831,0.05942492,0.021086262,0.056230032,0.058785942,0.015974441,0,0.075399361,0.015335463,0.047284345,0.000638978,0.047284345,0.036421725,0.007667732,0.040255591,0.030031949,0.000638978,0,0,0.000638978,0,0.003194888,0,0,0.002555911,0.001916933,0.002555911,0,0.05686901,0,0.003833866,0.006389776,0.005750799,0,0.002555911,0.056230032,0.003194888,0,0.031948882,0.047923323,0.039616613,0.047923323,0.001277955,0,0.002555911,0.000638978,0.047923323
3402,65,inj_falls,0,2,0,0,0,0.001251878,0,0.015210315,0.197859289,0.048134702,0.00369304,0.01270656,0.034051077,0.037556335,0,0.058525288,0.006071607,0.112919379,0.005508262,0.008074612,0.057210816,0.031547321,0.005132699,0.001439659,0,0,0,0,0,0,0,0,6.26E-05,0.000250376,0.00676014,0,0.164058588,6.26E-05,0.000688533,0.002003005,0.097020531,0.000125188,0.000375563,0.091261893,0.000375563,0,0,0,0,0,0,0,6.26E-05,0,0
